   0.0000000000000000        0.0000000000000000     
   1.7234664800000001E-005   4.0692608575969031E-003
   3.4469329600000001E-005   5.6408511416938421E-003
   5.1703994400000002E-005   6.7718039910550773E-003
   6.8938659200000002E-005   7.6645711071747745E-003
   8.6173323999999996E-005   8.3995684683055554E-003
   1.0340798880000000E-004   9.0190689678557243E-003
   1.2064265360000001E-004   9.5488091465352389E-003
   1.3787731840000000E-004   1.0005972316095159E-002
   1.5511198320000000E-004   1.0402786096453559E-002
   1.7234664799999999E-004   1.0748367923617433E-002
   1.8958131280000001E-004   1.1049763354930076E-002
   2.0681597760000001E-004   1.1312572302488541E-002
   2.2405064240000000E-004   1.1541347871575578E-002
   2.4128530720000002E-004   1.1739861772873892E-002
   2.5851997199999999E-004   1.1911287453348688E-002
   2.7575463680000001E-004   1.2058330352058798E-002
   2.9298930160000003E-004   1.2183322977410007E-002
   3.1022396640000000E-004   1.2288295874451039E-002
   3.2745863120000002E-004   1.2375031638216511E-002
   3.4469329599999998E-004   1.2445106734368768E-002
   3.6192796080000000E-004   1.2499924375794736E-002
   3.7916262560000003E-004   1.2540740721632089E-002
   3.9639729039999999E-004   1.2568686011620613E-002
   4.1363195520000001E-004   1.2584781804149656E-002
   4.3086662000000003E-004   1.2589955178038889E-002
   4.4810128480000000E-004   1.2585050540395330E-002
   4.6533594960000002E-004   1.2570839526694265E-002
   4.8257061440000004E-004   1.2548029365503810E-002
   4.9980527920000001E-004   1.2517269996343941E-002
   5.1703994399999998E-004   1.2479160166461887E-002
   5.3427460880000005E-004   1.2434252684913567E-002
   5.5150927360000002E-004   1.2383058976143417E-002
   5.6874393839999998E-004   1.2326053047335590E-002
   5.8597860320000006E-004   1.2263674962076882E-002
   6.0321326800000003E-004   1.2196333895810438E-002
   6.2044793279999999E-004   1.2124410835057501E-002
   6.3768259760000007E-004   1.2048260971619476E-002
   6.5491726240000003E-004   1.1968215834328975E-002
   6.7215192720000000E-004   1.1884585193932116E-002
   6.8938659199999997E-004   1.1797658771002075E-002
   7.0662125680000004E-004   1.1707707772134869E-002
   7.2385592160000001E-004   1.1614986275853426E-002
   7.4109058639999998E-004   1.1519732486482387E-002
   7.5832525120000005E-004   1.1422169871626170E-002
   7.7555991600000002E-004   1.1322508196686239E-002
   7.9279458079999999E-004   1.1220944468010309E-002
   8.1002924560000006E-004   1.1117663794713028E-002
   8.2726391040000003E-004   1.1012840177893175E-002
   8.4449857519999999E-004   1.0906637234855864E-002
   8.6173324000000007E-004   1.0799208864995804E-002
   8.7896790480000004E-004   1.0690699863182719E-002
   8.9620256960000000E-004   1.0581246485789984E-002
   9.1343723440000008E-004   1.0470976973904259E-002
   9.3067189920000004E-004   1.0360012037732558E-002
   9.4790656400000001E-004   1.0248465305770801E-002
   9.6514122880000009E-004   1.0136443741904862E-002
   9.8237589359999994E-004   1.0024048033271952E-002
   9.9961055840000002E-004   9.9113729514102161E-003
   1.0168452232000001E-003   9.7985076889615125E-003
   1.0340798880000000E-003   9.6855361739608889E-003
   1.0513145528000000E-003   9.5725373635426516E-003
   1.0685492176000001E-003   9.4595855187128187E-003
   1.0857838824000000E-003   9.3467504616783596E-003
   1.1030185472000000E-003   9.2340978170821625E-003
   1.1202532120000001E-003   9.1216892383670228E-003
   1.1374878768000000E-003   9.0095826203795953E-003
   1.1547225416000000E-003   8.8978322992254930E-003
   1.1719572064000001E-003   8.7864892402969037E-003
   1.1891918712000000E-003   8.6756012153140199E-003
   1.2064265360000001E-003   8.5652129691493831E-003
   1.2236612008000001E-003   8.4553663771394765E-003
   1.2408958656000000E-003   8.3461005935294760E-003
   1.2581305304000001E-003   8.2374521916442501E-003
   1.2753651952000001E-003   8.1294552963311218E-003
   1.2925998600000000E-003   8.0221417091766323E-003
   1.3098345248000001E-003   7.9155410269604338E-003
   1.3270691896000001E-003   7.8096807537738388E-003
   1.3443038544000000E-003   7.7045864071981886E-003
   1.3615385192000001E-003   7.6002816189087415E-003
   1.3787731839999999E-003   7.4967882300428813E-003
   1.3960078488000000E-003   7.3941263816468417E-003
   1.4132425136000001E-003   7.2923146004927695E-003
   1.4304771783999999E-003   7.1913698805372451E-003
   1.4477118432000000E-003   7.0913077602736121E-003
   1.4649465080000001E-003   6.9921423962131237E-003
   1.4821811728000000E-003   6.8938866327139187E-003
   1.4994158376000000E-003   6.7965520683623054E-003
   1.5166505024000001E-003   6.7001491190972484E-003
   1.5338851672000000E-003   6.6046870782565026E-003
   1.5511198320000000E-003   6.5101741737114130E-003
   1.5683544968000001E-003   6.4166176222467119E-003
   1.5855891616000000E-003   6.3240236813318319E-003
   1.6028238264000000E-003   6.2323976984211471E-003
   1.6200584912000001E-003   6.1417441579121618E-003
   1.6372931560000000E-003   6.0520667258827671E-003
   1.6545278208000001E-003   5.9633682927214540E-003
   1.6717624856000001E-003   5.8756510137576139E-003
   1.6889971504000000E-003   5.7889163479927612E-003
   1.7062318152000001E-003   5.7031650950276364E-003
   1.7234664800000001E-003   5.6183974302747419E-003
   1.7407011448000000E-003   5.5346129385406943E-003
   1.7579358096000001E-003   5.4518106460581190E-003
   1.7751704744000001E-003   5.3699890510422654E-003
   1.7924051392000000E-003   5.2891461528434729E-003
   1.8096398040000001E-003   5.2092794797626496E-003
   1.8268744688000002E-003   5.1303861155933567E-003
   1.8441091336000000E-003   5.0524627249506062E-003
   1.8613437984000001E-003   4.9755055774433551E-003
   1.8785784632000002E-003   4.8995105707446696E-003
   1.8958131280000000E-003   4.8244732526106313E-003
   1.9130477928000001E-003   4.7503888418965502E-003
