   9933840.00000000000000000000000000000        -149639302.706551024299353592862751828        -281608252.808080881123965821528397524        -24.4695125633908927103079707693417845        -13.9285384009263242393422767539798197      
   10217664.0000000000000000000000000000        -156559530.021987132331351418879154800        -285514820.494505413868857968993712831        -24.2962103629840680749996683546686369        -13.6074005471215411082179684205844929      
   10501488.0000000000000000000000000000        -163430997.926678204573991004604942760        -289332466.513853329690963534866405453        -24.1259435309819500793807430002198822        -13.3013863365282367432927115412411237      
   10785312.0000000000000000000000000000        -170254573.615461974330011738881743620        -293065325.845662994399714590114675243        -23.9587402342756874020803177310699123        -13.0094367544355326763837245785234199      
   11069136.0000000000000000000000000000        -177031128.903184329976407092804349155        -296717247.268635150943647403355955089        -23.7946072555214550692504111932425032        -12.7305885278700374352489898263802332      
   11352960.0000000000000000000000000000        -183761534.834844217257161596294765366        -300291818.962331365409758808691640312        -23.6335343320117853852766506785922126        -12.4639637404049890341785143097950225      
   11636784.0000000000000000000000000000        -190446657.399682155926788613008750691        -303792391.357948562158920768646881612        -23.4754976827101791241526892003528385        -12.2087607369396992362088497667275542      
   11920608.0000000000000000000000000000        -197087354.143439285016628622013967271        -307222097.577133711801794289844023681        -23.3204628794607440517598786299100713        -11.9642461412090956990730854831767187      
   12204432.0000000000000000000000000000        -203684471.512282288366282004593261886        -310583871.751513622914308207475235926        -23.1683871868612009546945273407040998        -11.7297478349182019196057518840791360      
   12488256.0000000000000000000000000000        -210238842.793286672016159061069863281        -313880465.476129359285054655689517435        -23.0192214704878605304003536538364507        -11.5046487695289755259731121356700527      
   12772080.0000000000000000000000000000        -216751286.541561781420642704544154852        -317114462.616239206813675792632824738        -22.8729117535743905800306822886394842        -11.2883815004640344904761132625900979      
   13055904.0000000000000000000000000000        -223222605.404379667680132317809644901        -320288292.658104767535504440430800151        -22.7294004867177570363711907596399244        -11.0804233493582275147018503056435078      
   13339728.0000000000000000000000000000        -229653585.269046142766824738236482943        -323404242.769655705945941268555122646        -22.5886275828284942399663694631001973        -10.8802921134335765060837530432272696      
   13623552.0000000000000000000000000000        -236044994.674517096778460747502634826        -326464468.715711110372029870678282030        -22.4505312596755271158645398978722603        -10.6875422524768566876144344750771371      
   13907376.0000000000000000000000000000        -242397584.437538436383091012580430338        -329471004.754189688690952227056031257        -22.3150487244696976489651293783321715        -10.5017614935838082628802052701682767      
   14191200.0000000000000000000000000000        -248712087.452864871709500505263986313        -332425772.624020971964837293439482546        -22.1821167285744138841717224703908021        -10.3225678020706018911676872309614788      
   14475024.0000000000000000000000000000        -254989218.634280245275613322497302733        -335330589.721899461713269782377312098        -22.0516720153062719955655482608598195        -10.1496066739692694605547726178305236      
   14758848.0000000000000000000000000000        -261229674.969009446395239297603166861        -338187176.553286279835582289006448819        -21.9236516796424519529342260600139645        -9.98254871151027742110536371206578419      
   15042672.0000000000000000000000000000        -267434135.662925923841792530051817528        -340997163.532890847670805399877738860        -21.7979934552882052338265684149603145        -9.82108744811234997109437519224719124      
   15326496.0000000000000000000000000000        -273603262.357916885519810481510782225        -343762097.201032359071974068895577595        -21.6746359418215265714190456397088591        -9.66493739378128285479527831037540590      
   15610320.0000000000000000000000000000        -279737699.406029029757005408471106955        -346483445.914596005320764230020066850        -21.5535187824002248075149810996673499        -9.51383227557843741306946430903353569      
   15894144.0000000000000000000000000000        -285838074.187708808331346745502046196        -349162605.064599907912628124171671856        -21.4345828006914885801552541599237257        -9.36752345105040831625676199037644833      
   16177968.0000000000000000000000000000        -291904997.463675951866553378184479322        -351800901.866537867500670748450380042        -21.3177701041879337325126331645953282        -9.22577847529346342480442346290413763      
   16461792.0000000000000000000000000000        -297939063.751810880538740076692662407        -354399599.764543291838791505541542464        -21.2030241598448854065121423380366049        -9.08837980472660270033835999528380365      
   16745616.0000000000000000000000000000        -303940851.721963581377789182758381150        -356959902.485931314070312417824982894        -21.0902898469614761001875632968456412        -8.95512362272178828838966750881442026      
   17029440.0000000000000000000000000000        -309910924.602858868524059346622990224        -359482957.778734069517119323523585909        -20.9795134913929780042184600999993818        -8.82581877403657189160613206781023420      
   17313264.0000000000000000000000000000        -315849830.596325822555927783197225575        -361969860.861375626031438855481011202        -20.8706428844913337949078354780463061        -8.70028579655313693270682033091935468      
   17597088.0000000000000000000000000000        -321758103.294954605170071189616432249        -364421657.610575864590696484670791585        -20.7636272895989843054991813714581103        -8.57835604018266298851380562133398056      
   17880912.0000000000000000000000000000        -327636262.100012106798975782504370999        -366839347.510873234311542740214350197        -20.6584174384466334920132223508396926        -8.45987086397371782291419493957666811      
   18164736.0000000000000000000000000000        -333484812.637053959778545511257441663        -369223886.386768817565438081599852432        -20.5549655194113206951199213949079796        -8.34468090349255420012088432156172299      
   18448560.0000000000000000000000000000        -339304247.167174904168919215644347723        -371576188.936378975718132959957716053        -20.4532251592630515902053111868765696        -8.23264540144254823564309623624133594      
   18732384.0000000000000000000000000000        -345095044.992259312487622375742049769        -373897131.083606877186304413892162356        -20.3531513997548040880575492030105601        -8.12363159527730077976074101125405489      
   19016208.0000000000000000000000000000        -350857672.852942919199896907334338263        -376187552.164174944951162585071272424        -20.2547006701825811067951116032726876        -8.01751415625227554658086679217344166      
   19300032.0000000000000000000000000000        -356592585.318287114287732407253424309        -378448256.959375168895769949765006025        -20.1578307568516182932959978301417866        -7.91417467496621694065339187590100866      
   19583856.0000000000000000000000000000        -362300225.166408226620849793910622565        -380680017.590070168065090601662843876        -20.0625007702255282630094954688384899        -7.81350118897707044684238510104149973      
   19867680.0000000000000000000000000000        -367981023.755504094955173221337319514        -382883575.282295624980779135982842040        -19.9686711104018442343545652493870617        -7.71538774854723930966113338686053590      
   20151504.0000000000000000000000000000        -373635401.384885612696792694165306638        -385059642.014757511364741124707628483        -19.8763034314457948720105531466786147        -7.61973401698793717591398186633780118      
   20435328.0000000000000000000000000000        -379263767.645757437522680267809925341        -387208902.057570793542812355961304930        -19.7853606050206227434884313499489986        -7.52644490243918497378989281267354885      
   20719152.0000000000000000000000000000        -384866521.761604359155888415244242487        -389332013.410737309836743009782956998        -19.6958066836743854835120903442590966        -7.43543021824673065739218063694661880      
   21002976.0000000000000000000000000000        -390444052.918131835093624938869663329        -391429609.150098113707019712515506419        -19.6076068640774877754794697425078198        -7.34660436938509506067381726482330935      
   21286800.0000000000000000000000000000        -395996740.582784216936663785284637562        -393502298.687810020277744380805699412        -19.5207274504501331498526723222898192        -7.25988606263161177373144345869313264      
   21570624.0000000000000000000000000000        -401524954.813924952275872508608066510        -395550668.953778822867154818931946639        -19.4351358183727480733416470215452168        -7.17519803842367426190631144554082354      
   21854448.0000000000000000000000000000        -407029056.559811870635000024533123667        -397575285.503925142125166974685137754        -19.3508003791337897055028545755742898        -7.09246682253385083213013582201899199      
   22138272.0000000000000000000000000000        -412509397.947539489734621793002182104        -399576693.560656518224311826271044064        -19.2676905447370096456411464383741538        -7.01162249587805289922656362207105208      
   22422096.0000000000000000000000000000        -417966322.562150744686328930026573881        -401555418.990465327097307135072079135        -19.1857766936632096436625012206216027        -6.93259848093313583891975496657477960      
   22705920.0000000000000000000000000000        -423400165.716144023362427524495065500        -403511969.223161250917002947338310324        -19.1050301374589536208980844111790238        -6.85533134338443517563759531650567911      
   22989744.0000000000000000000000000000        -428811254.709619044791324485846410815        -405446834.116874814955887464778302943        -19.0254230882058898586450547346734779        -6.77976060775276892533354065083286544      
   23273568.0000000000000000000000000000        -434199909.081317920328907672525093457        -407360486.772630894691930681021674274        -18.9469286269086964118933687522531011        -6.70582858586609757894534183817728243      
   23557392.0000000000000000000000000000        -439566440.850826512492142932831889803        -409253384.301984533514380630182060616        -18.8695206728266939401832766670138364        -6.63348021714484054955802075800248170      
   23841216.0000000000000000000000000000        -444911154.752206647490664829158570541        -411125968.550932729140206192388912867        -18.7931739537634538770451409919003690        -6.56266291976313047276569989163235089      
   24125040.0000000000000000000000000000        -450234348.459332429558539853025660080        -412978666.783062235000985134194145899        -18.7178639773199125615324045539688047        -6.49332645183221195595239654289877898      
   24408864.0000000000000000000000000000        -455536312.803204341216393575538821828        -414811892.324662380592578658381696241        -18.6435670031092851605167583988132924        -6.42542278182778645021254395685241896      
   24692688.0000000000000000000000000000        -460817331.981513409061336869897229663        -416626045.174321214323875384346165254        -18.5702600159262047976051762973902950        -6.35890596755127498418870198060989924      
   24976512.0000000000000000000000000000        -466077683.760724819517344558653682849        -418421512.579330926734803406683585495        -18.4979206998577791512628853794446074        -6.29373204297651413544545675613679009      
   25260336.0000000000000000000000000000        -471317639.670946277680992944257100609        -420198669.581052746619832726982872813        -18.4265274133204786222291503080611349        -6.22985891238902333747363578377273962      
   25544160.0000000000000000000000000000        -476537465.193841362566295691367753116        -421957879.531230731054273641088972546        -18.3560591650037944385550217092230986        -6.16724625127530752721835514396213693      
   25827984.0000000000000000000000000000        -481737419.943842351586449825220297698        -423699494.581096672387043171843632645        -18.2864955906993026001670582528235208        -6.10585541346524100575936593061731335      
   26111808.0000000000000000000000000000        -486917757.842910640288675321650851878        -425423856.144973448180710933640755611        -18.2178169309920309706447460851058546        -6.04564934407190642883352795770668664      
   26395632.0000000000000000000000000000        -492078727.289086115982874374046015844        -427131295.339960401927557666321768931        -18.1500040097897594354679748010614337        -5.98659249781077233074634494823836294      
   26679456.0000000000000000000000000000        -497220571.319059777652699846610724778        -428822133.403170737472714434857933211        -18.0830382136650083596838091999004947        -5.92865076231417045617079200647442759      
   26963280.0000000000000000000000000000        -502343527.764996630648232168970720954        -430496682.087886516158662104062660138        -18.0169014719839220917425691298492295        -5.87179138608802481685319235984208360      
   27247104.0000000000000000000000000000        -507447829.405828507060233332492145465        -432155244.039900832583951515794612898        -17.9515762377959756500507362521071349        -5.81598291078599467330850186738810298      
   27530928.0000000000000000000000000000        -512533704.113229040634032169302757114        -433798113.155228364462976328530679307        -17.8870454694583763076079648884612091        -5.76119510750189731455248338074372568      
   27814752.0000000000000000000000000000        -517601374.992475615454494378545150699        -435425574.920284069590762603880725354        -17.8232926129691572049912266741342240        -5.70739891680471804939547234016222300      
   28098576.0000000000000000000000000000        -522651060.518395756783131029141876063        -437037906.735554729054279569613627747        -17.7603015849832332507630747438623844        -5.65456639226191280677901615684013695      
   28382400.0000000000000000000000000000        -527682974.666588177842823536397354735        -438635378.223718759871705098844123365        -17.6980567564860815848057330128907904        -5.60267064721625879975589410928687456      
   28666224.0000000000000000000000000000        -532697327.040101568022582833875177495        -440218251.523105743929443403392976217        -17.6365429371001954606183927095717133        -5.55168580459938611622465852377949074      
   28950048.0000000000000000000000000000        -537694322.991747229595652645782157639        -441786781.567327992201807793805829731        -17.5757453600000210533018218221370831        -5.50158694958148506723948146192468883      
   29233872.0000000000000000000000000000        -542674163.742214859973447506428869935        -443341216.351861774764891760565874828        -17.5156496674117041843237099008029196        -5.45235008487167179557927011558956464      
   29517696.0000000000000000000000000000        -547637046.494154148652475631059928595        -444881797.188305226953224775328403887        -17.4562418966746338068176896390143357        -5.40395208849723487433243093026160127      
   29801520.0000000000000000000000000000        -552583164.542378422504619954317077127        -446408758.946993053146836816318575961        -17.3975084668424592079110021996681976        -5.35637067390259252518776069093733517      
   30085344.0000000000000000000000000000        -557512707.380340336936927895636565811        -447922330.288604685794962557309093092        -17.3394361658019681539705268738710679        -5.30958435222036642132863574754437730      
   30369168.0000000000000000000000000000        -562425860.803023578123285015955976230        -449422733.885362239705171173743398031        -17.2820121378889352318223444053088541        -5.26357239657761643596575679357602236      
   30652992.0000000000000000000000000000        -567322807.006388715243401385793550551        -450910186.632377176609605647221452934        -17.2252238719807764736908726808340401        -5.21831480831006472201855356708782142      
   30936816.0000000000000000000000000000        -572203724.683505721927022692451506317        -452384899.849669831324495561638648317        -17.1690591900465722759790252682480512        -5.17379228496614262604113931673985326      
   31220640.0000000000000000000000000000        -577068789.117500271902716327529021082        -453847079.475353637538992647872321685        -17.1135062361357409564621665880356350        -5.12998618999098835997394219906731015      
   31504464.0000000000000000000000000000        -581918172.271435703009476528390871639        -455296926.250445835885058049980064470        -17.0585534657873562507488239899899680        -5.08687852398816878514554497998569075      
   31788288.0000000000000000000000000000        -586752042.875247533103741395969290935        -456734635.895738473573542946189120627        -17.0041896358428005864807278016144925        -5.04445189746395097827906647791053423      
   32072112.0000000000000000000000000000        -591570566.509842597076791140566002496        -458160399.281137452729976205508117467        -16.9504037946451296862102429851210830        -5.00268950496545908511527918674354306      
   32355936.0000000000000000000000000000        -596373905.688470251679859267979308966        -459574402.587853106492290464188917260        -16.8971852726091910658783067950957419        -4.96157510053006525175410089564420490      
   32639760.0000000000000000000000000000        -601162219.935468659166954829661625011        -460976827.463803143210003917373328096        -16.8445236731471878947920109384262212        -4.92109297436892184973819936424613675      
   32923584.0000000000000000000000000000        -605935665.862484906593962163404484697        -462367851.172567676242450653581632811        -16.7924088639350094232213356598657141        -4.88122793071268365752563117853609181      
   33207408.0000000000000000000000000000        -610694397.242263639396027574406276449        -463747646.736216336662831026860561712        -16.7408309685052590407789541492959400        -4.84196526675222757079515379859662988      
   33491232.0000000000000000000000000000        -615438565.080094979877942255169424257        -465116383.072309044718557381045098560        -16.6897803581535005430969540374991705        -4.80329075261158512950205184566221630      
   33775056.0000000000000000000000000000        -620168317.683008757672315474171754835        -466474225.125354797738422607586648174        -16.6392476441448121166549412153270859        -4.76519061229438821471357217425479314      
   34058880.0000000000000000000000000000        -624883800.726798494186337199240422325        -467821333.992996729599863110862669959        -16.5892236702082858447486143398936121        -4.72765150554891669840388097798656340      
   34342704.0000000000000000000000000000        -629585157.320955150715515335604566756        -469157867.047176629204438173816040308        -16.5396995053076382840131442097693020        -4.69066051060035235347014807852410487      
   34626528.0000000000000000000000000000        -634272528.071587364442980692524809418        -470483978.050517998412605733479148011        -16.4906664366766050752435447378763292        -4.65420510770210760881158429563630216      
   34910352.0000000000000000000000000000        -638946051.142401752233267183287932790        -471799817.268153515184364852018289643        -16.4421159631082799477847288884295860        -4.61827316346113055068761911504595964      
   35194176.0000000000000000000000000000        -643605862.313813853338780798308868738        -473105531.575210382247442459094565606        -16.3940397884880262456125026332378685        -4.58285291589490701308523739833078319      
   35478000.0000000000000000000000000000        -648252095.040257403355536629182684993        -474401264.560155427360528660856977342        -16.3464298155600376994954684902873746        -4.54793296018050321159439801272768138      
   35761824.0000000000000000000000000000        -652884880.505756877618824002006443311        -475687156.624190924534497595937694489        -16.2992781399180550951834304624407947        -4.51350223505843330320462583594866783      
   36045648.0000000000000000000000000000        -657504347.677825607494207313117828571        -476963345.076881876908226160303501960        -16.2525770442111572800512238125280763        -4.47955000985640937311891992124924901      
   36329472.0000000000000000000000000000        -662110623.359749252626530519101177211        -478229964.228185895602329804593151817        -16.2063189925559391733720468500429968        -4.44606587210014937788571869344067757      
   36613296.0000000000000000000000000000        -666703832.241312001254093608768161719        -479487145.477047782502284232748396208        -16.1604966251467666789817919588981646        -4.41303971568039317890615050307322994      
   36897120.0000000000000000000000000000        -671284096.948020564438321175343061837        -480735017.396712439429549523113920342        -16.1151027530561592343022878892723016        -4.38046172954711869106169264583933054      
   37180944.0000000000000000000000000000        -675851538.088878823931126833883931417        -481973705.816901745333028020455421633        -16.0701303532176957616333086728189415        -4.34832238690366918459038851320215671      
   37464768.0000000000000000000000000000        -680406274.302763883002020799744570165        -483203333.902993533434843887972662516        -16.0255725635841696109195112636896165        -4.31661243487510795549099311180636065      
   37748592.0000000000000000000000000000        -684948422.303452250642426072613742293        -484424022.232333730613746571713352260        -15.9814226784540332880018127814563861        -4.28532288462661623567714679832883656      
   38032416.0000000000000000000000000000        -689478096.923342958089888452766338309        -485635888.867806062887793548998440259        -15.9376741439594749311314691034568154        -4.25444500190915200090459382343197311      
   38316240.0000000000000000000000000000        -693995411.155922558668132988787381285        -486839049.428777456928756062588035735        -15.8943205537097562034248777106064389        -4.22397029801089829846625561548473004      
   38600064.0000000000000000000000000000        -698500476.197015193779250177749008662        -488033617.159531353285121322066058914        -15.8513556445837160697771106983557070        -4.19389052109425635025077509348984109      
   38883888.0000000000000000000000000000        -702993401.484859215927709826121081565        -489219702.995295569357463214568305032        -15.8087732926656073693748381698349414        -4.16419764789928697571483267847052378      
   39167712.0000000000000000000000000000        -707474294.739050240471261065886439140        -490397415.625966087738311895406327329        -15.7665675093186837100032685104288786        -4.13488387579557934543265037705863095      
   39451536.0000000000000000000000000000        -711943261.998388948098325761484489482        -491566861.557623178381739367689541593        -15.7247324373911935123780877568804702        -4.10594161516553381596727555631776047      
   39735360.0000000000000000000000000000        -716400407.657670476686175462645456774        -492728145.171931572677878087441319981        -15.6832623475496665195736974756745413        -4.07736348210299031808707591722289518      
   40019184.0000000000000000000000000000        -720845834.503450821198828731709161176        -493881368.783511976629820860159801333        -15.6421516347345962389511411775712853        -4.04914229141201982271960132697883476      
   40303008.0000000000000000000000000000        -725279643.748824300772023600032622802        -495026632.695367022906205223695376870        -15.6013948147338300651526636028388997        -4.02127104989152781442237404426609240      
   40586832.0000000000000000000000000000        -729701935.067244850367652510897985517        -496164035.252440802610622091941280881        -15.5609865208691776886596209120997190        -3.99374294989209918129963160797450261      
   40870656.0000000000000000000000000000        -734112806.625422647748635856524134377        -497293672.893387373222271596978380353        -15.5209215007919382537093562956919256        -3.96655136313224692719071011030824709      
   41154480.0000000000000000000000000000        -738512355.115326392533494119580522427        -498415640.200620096314348044153977135        -15.4811946133832280034850886675387990        -3.93968983476191581612345909029967780      
   41438304.0000000000000000000000000000        -742900675.785320410358358160136085429        -499530029.948710305211462446284070806        -15.4418008257551632339942615764008012        -3.91315207766173942589256900277746114      
   41722128.0000000000000000000000000000        -747277862.470464659432944494175843155        -500636933.151200627375977109163265757        -15.4027352103491186489461123610940335        -3.88693196696715785713199126077492843      
   42005952.0000000000000000000000000000        -751644007.622004666861195122925635710        -501736439.105895278434747706859267175        -15.3639929421274390280758396978722883        -3.86102353480707605788383175859699934      
   42289776.0000000000000000000000000000        -755999202.336077415942353688428660974        -502828635.438686794486082750493369855        -15.3255692958551328368555042682875533        -3.83542096524728174001606567313714916      
   42573600.0000000000000000000000000000        -760343536.381658241305770476212520589        -503913608.145975967419904346506492145        -15.2874596434682203472255821053492279        -3.81011858942934937287274691575195359      
   42857424.0000000000000000000000000000        -764677098.227772864286015595659598246        -504991441.635739185798895219534602651        -15.2496594515255463229362692141648909        -3.78511088089623477565326113388927649      
   43141248.0000000000000000000000000000        -768999975.069997814624892603559402918        -506062218.767294953297834368882622135        -15.2121642787409986510808680148366900        -3.76039245109621528402243780135319985      
   43425072.0000000000000000000000000000        -773312252.856271634688304348226484336        -507126020.889819050212439988307665191        -15.1749697735931997614378357715422774        -3.73595804505725509655575458204788586      
   43708896.0000000000000000000000000000        -777614016.312038447283073268159447400        -508182927.879655614038884049859612465        -15.1380716720098575420566584962495410        -3.71180253722427584850143814396744136      
   43992720.0000000000000000000000000000        -781905348.964744686302337726308563421        -509233018.176469335949290132667212026        -15.1014657951240769951230978198291992        -3.68792092745219023640017523527911395      
   44276544.0000000000000000000000000000        -786186333.167709039341200904390677784        -510276368.818281994922196136531568206        -15.0651480471000433312831967211847083        -3.66430833714791304498043377460469836      
   44560368.0000000000000000000000000000        -790457050.123384931699253970360950462        -511313055.475434674493447185938498850        -15.0291144130255918113219660609891344        -3.64096000555490052812674528969579814      
   44844192.0000000000000000000000000000        -794717579.906034190481714195781266225        -512343152.483515223097186227241773425        -14.9933609568692796381731948872914171        -3.61787128617408699951833886762489439      
   45128016.0000000000000000000000000000        -798968001.483829864547303708092331718        -513366732.875288822630549771960028376        -14.9578838194996707957183275052316868        -3.59503764331538784352445305637590638      
   45411840.0000000000000000000000000000        -803208392.740405539609562112952955973        -514383868.411667916375787195970319108        -14.9226792167646361294689586167228606        -3.57245464877422203382828569594107751      
   45695664.0000000000000000000000000000        -807438830.495867876716924503513197253        -515394629.611756212219608330678757921        -14.8877434376285583639485710840010800        -3.55011797862777564529112788333967759      
   45979488.0000000000000000000000000000        -811659390.527288515507740791431647050        -516399085.782000015965285414131041108        -14.8530728423654153389432042463026338        -3.52802341014598169673870897927688218      
   46263312.0000000000000000000000000000        -815870147.588690920003244935517202391        -517397305.044478758437798665353426511        -14.8186638608057946993747061861065069        -3.50616681881243184011724228615000763      
   46547136.0000000000000000000000000000        -820071175.430547203257251444648777977        -518389354.364365255274464286480289614        -14.7845129906359697604235165218676649        -3.48454417545066272917660093762139849      
   46830960.0000000000000000000000000000        -824262546.818799446965809823823807533        -519375299.576584976234690304522465448        -14.7506167957472394516113239053629182        -3.46315154345147511978703270605112619      
   47114784.0000000000000000000000000000        -828444333.553419532237479709441009451        -520355205.411702398223261156021814148        -14.7169719046338052740130636652871161        -3.44198507609714758617242252356326081      
   47398608.0000000000000000000000000000        -832616606.486521017261992791387280449        -521329135.521061369867685907823121104        -14.6835750088375252293812336906823553        -3.42104101397859984889362938312497876      
   47682432.0000000000000000000000000000        -836779435.540036135758887507983057891        -522297152.501205322470285926953886295        -14.6504228614379488374782037834548942        -3.40031568250174372484554070973805333      
   47966256.0000000000000000000000000000        -840932889.722970546043689618808551051        -523259317.917602119689607029315922486        -14.6175122755860987803731759856666507        -3.37980548947943321066712494578325825      
   48250080.0000000000000000000000000000        -845077037.148248033559368780584969609        -524215692.327697343773454699095110273        -14.5848401230805235255467134635538142        -3.35950692280558974569052090781239413      
   48533904.0000000000000000000000000000        -849211945.049156959061919159612710466        -525166335.303318867097568762128200393        -14.5524033329842016029715111616824963        -3.33941654820823478135409150141384969      
   48817728.0000000000000000000000000000        -853337679.795409849630892352952876431        -526111305.452454651830620786427704837        -14.5201988902809321587502419628771215        -3.31953100707830989130006447513146344      
   49101552.0000000000000000000000000000        -857454306.908827149639969416962453760        -527050660.440424855550745461127379801        -14.4882238345698980877514919145736647        -3.29984701437130524071383001455371458      
   49385376.0000000000000000000000000000        -861561891.078655783140608311835200338        -527984457.010468494507901510607806198        -14.4564752587971375631383117344736135        -3.28036135657885071751893313935186951      
   49669200.0000000000000000000000000000        -865660496.176532827183409753341904282        -528912751.003764127002843648486066591        -14.4249503080227072299161992091069892        -3.26107088976755080850482655678536733      
   49953024.0000000000000000000000000000        -869750185.271104256854255782483851567        -529835597.378903265189247658393112283        -14.3936461782223658061082663497388059        -3.24197253768246475275959765960037507      
