           0  0.90000000000000002     
           1   8.6399998068809492E-002
           2   7.5777635172656274E-002
           3   6.7233968270287908E-002
           4   6.0205017963994058E-002
           5   5.4317157610828136E-002
           6   4.9312130737700209E-002
           7   4.5005225713870639E-002
           8   4.1260564235176128E-002
           9   3.7975804022378809E-002
          10   3.5072295854056461E-002
          11   3.2488539994703240E-002
          12   3.0175712698687421E-002
          13   2.8094532871379387E-002
          14   2.6213020304446961E-002
          15   2.4504861408400639E-002
          16   2.2948197735793284E-002
          17   2.1524714357098459E-002
          18   2.0218944535857389E-002
          19   1.9017732839925316E-002
          20   1.7909815930136769E-002
          21   1.6885491869125809E-002
          22   1.5936356795919614E-002
          23   1.5055093418365481E-002
          24   1.4235299759124827E-002
          25   1.3471349458788848E-002
          26   1.2758277029276396E-002
          27   1.2091682990389627E-002
          28   1.1467654968813497E-002
          29   1.0882701700749210E-002
          30   1.0333697533287908E-002
          31   9.8178355199895605E-003
          32   9.3325875920647183E-003
          33   8.8756705864784114E-003
          34   8.4450171470331382E-003
          35   8.0387506994425914E-003
          36   7.6551638480631609E-003
          37   7.2926996589370253E-003
          38   6.9499353876535386E-003
          39   6.6255682862375459E-003
          40   6.3184031846497514E-003
